,Unnamed: 0,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Y,Sex_F,Sex_I,Sex_M
3556,3556,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9,False,True,False
3557,3557,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8,False,True,False
3558,3558,0.55,0.425,0.155,0.8725,0.412,0.187,0.2425,10,False,True,False
3559,3559,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10,True,False,False
3560,3560,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10,False,False,True
3561,3561,0.57,0.42,0.13,0.7745,0.3535,0.1505,0.2365,9,False,True,False
3562,3562,0.57,0.42,0.16,0.8875,0.4315,0.1915,0.223,8,True,False,False
3563,3563,0.575,0.455,0.155,0.8725,0.349,0.2095,0.285,8,False,True,False
3564,3564,0.575,0.44,0.125,0.8515,0.4555,0.1715,0.1965,9,False,True,False
3565,3565,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,True,False,False
3566,3566,0.575,0.45,0.155,0.886,0.3605,0.211,0.2575,9,False,False,True
3567,3567,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,10,False,True,False
3568,3568,0.58,0.46,0.14,0.8295,0.3915,0.165,0.238,10,False,True,False
3569,3569,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11,False,True,False
3570,3570,0.58,0.47,0.165,1.041,0.54,0.166,0.279,9,False,False,True
3571,3571,0.585,0.465,0.165,0.9355,0.4035,0.2275,0.259,9,True,False,False
3572,3572,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9,True,False,False
3573,3573,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425,10,True,False,False
3574,3574,0.6,0.47,0.17,1.0805,0.4995,0.2245,0.3205,9,True,False,False
3575,3575,0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8,False,False,True
3576,3576,0.6,0.475,0.155,1.059,0.441,0.19,0.39,11,True,False,False
3577,3577,0.6,0.475,0.23,1.157,0.522,0.2235,0.36,11,False,False,True
3578,3578,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10,True,False,False
3579,3579,0.6,0.485,0.145,0.776,0.3545,0.1585,0.239,9,True,False,False
3580,3580,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10,True,False,False
3581,3581,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9,False,False,True
3582,3582,0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10,True,False,False
3583,3583,0.625,0.5,0.175,1.273,0.564,0.302,0.374,9,True,False,False
3584,3584,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11,False,False,True
3585,3585,0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9,False,False,True
3586,3586,0.63,0.465,0.15,1.0315,0.4265,0.24,0.325,11,False,True,False
3587,3587,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,10,False,False,True
3588,3588,0.65,0.515,0.185,1.3745,0.75,0.1805,0.369,12,False,False,True
3589,3589,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11,False,False,True
3590,3590,0.65,0.52,0.195,1.6275,0.689,0.3905,0.432,11,True,False,False
3591,3591,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,9,True,False,False
3592,3592,0.655,0.525,0.16,1.46,0.686,0.311,0.405,11,False,False,True
3593,3593,0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,True,False,False
3594,3594,0.66,0.5,0.155,1.3765,0.6485,0.288,0.335,12,True,False,False
3595,3595,0.66,0.515,0.2,1.6465,0.749,0.422,0.401,11,False,False,True
3596,3596,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10,False,False,True
3597,3597,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11,False,False,True
3598,3598,0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12,False,False,True
3599,3599,0.735,0.555,0.22,2.333,1.2395,0.3645,0.6195,12,False,False,True
3601,3601,0.37,0.285,0.095,0.226,0.1135,0.0515,0.0675,8,False,True,False
3602,3602,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5,False,True,False
3603,3603,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7,False,True,False
3604,3604,0.455,0.37,0.11,0.514,0.2385,0.1235,0.126,8,False,True,False
3605,3605,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,8,False,True,False
3606,3606,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7,True,False,False
3607,3607,0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8,False,False,True
3608,3608,0.545,0.43,0.155,0.8035,0.409,0.144,0.228,7,False,False,True
3609,3609,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,9,True,False,False
3610,3610,0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9,False,False,True
3611,3611,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10,True,False,False
3612,3612,0.6,0.46,0.18,1.14,0.423,0.2575,0.365,10,False,False,True
3613,3613,0.61,0.49,0.17,1.3475,0.7045,0.25,0.3045,11,True,False,False
3614,3614,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11,False,False,True
3615,3615,0.615,0.475,0.19,1.4335,0.7315,0.305,0.3285,9,False,False,True
3616,3616,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14,False,False,True
3617,3617,0.62,0.46,0.16,0.9505,0.4915,0.2,0.228,9,False,False,True
3618,3618,0.63,0.515,0.17,1.385,0.6355,0.2955,0.38,11,False,False,True
3619,3619,0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12,True,False,False
3620,3620,0.64,0.5,0.17,1.2645,0.565,0.3375,0.315,9,True,False,False
3621,3621,0.655,0.455,0.17,1.275,0.583,0.303,0.333,8,True,False,False
3622,3622,0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10,False,False,True
3623,3623,0.66,0.53,0.175,1.583,0.7395,0.3505,0.405,10,False,False,True
3624,3624,0.665,0.5,0.175,1.4355,0.643,0.345,0.37,9,True,False,False
3625,3625,0.67,0.525,0.195,1.42,0.573,0.368,0.3905,10,True,False,False
3626,3626,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10,False,False,True
3627,3627,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,10,False,False,True
3628,3628,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,13,True,False,False
3629,3629,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,6,False,True,False
3630,3630,0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,7,False,True,False
3631,3631,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5,False,True,False
3632,3632,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,5,False,True,False
3633,3633,0.3,0.22,0.065,0.1195,0.052,0.0155,0.035,5,False,True,False
3634,3634,0.36,0.265,0.085,0.1895,0.0725,0.0515,0.055,6,False,True,False
3635,3635,0.37,0.275,0.095,0.257,0.1015,0.055,0.0825,6,False,True,False
3636,3636,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8,False,True,False
3637,3637,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
3638,3638,0.44,0.34,0.105,0.344,0.123,0.081,0.125,8,False,True,False
3639,3639,0.44,0.32,0.095,0.3275,0.1495,0.059,0.1,8,False,True,False
3640,3640,0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7,False,True,False
3641,3641,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9,False,True,False
3642,3642,0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,False,True,False
3643,3643,0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,False,True,False
3644,3644,0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,False,True,False
3645,3645,0.475,0.335,0.1,0.4425,0.1895,0.086,0.135,9,False,True,False
3646,3646,0.475,0.35,0.125,0.4225,0.1905,0.079,0.1355,9,False,True,False
3647,3647,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,8,False,True,False
3648,3648,0.49,0.39,0.12,0.511,0.2205,0.103,0.1745,9,False,True,False
3649,3649,0.515,0.405,0.13,0.573,0.213,0.134,0.195,9,False,True,False
3650,3650,0.52,0.415,0.14,0.6385,0.2945,0.1405,0.171,8,False,True,False
3651,3651,0.525,0.405,0.125,0.657,0.2985,0.1505,0.168,10,False,True,False
3652,3652,0.525,0.425,0.14,0.8735,0.4205,0.182,0.2225,10,True,False,False
3653,3653,0.53,0.425,0.13,0.781,0.3905,0.2005,0.215,9,False,True,False
3654,3654,0.53,0.42,0.14,0.6765,0.256,0.1855,0.208,9,False,True,False
3655,3655,0.53,0.41,0.125,0.769,0.346,0.173,0.215,9,False,False,True
3656,3656,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,11,False,True,False
3657,3657,0.535,0.405,0.14,0.7315,0.336,0.156,0.19,7,False,False,True
3658,3658,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10,False,True,False
3659,3659,0.545,0.41,0.14,0.737,0.349,0.15,0.212,9,False,False,True
3660,3660,0.545,0.41,0.125,0.654,0.2945,0.1315,0.205,10,True,False,False
3661,3661,0.55,0.415,0.15,0.7915,0.3535,0.176,0.236,10,False,True,False
3662,3662,0.55,0.45,0.14,0.753,0.3445,0.1325,0.24,8,False,True,False
3663,3663,0.55,0.4,0.135,0.717,0.3315,0.1495,0.221,9,False,True,False
3664,3664,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9,False,True,False
3665,3665,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9,False,True,False
3666,3666,0.575,0.44,0.15,0.983,0.486,0.215,0.239,8,False,True,False
3667,3667,0.585,0.42,0.155,1.034,0.437,0.2225,0.32,11,True,False,False
3668,3668,0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,True,False,False
3669,3669,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9,False,True,False
3670,3670,0.59,0.465,0.135,0.9895,0.4235,0.199,0.28,8,False,False,True
3671,3671,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10,False,True,False
3672,3672,0.595,0.44,0.135,0.964,0.5005,0.1715,0.2575,10,True,False,False
3673,3673,0.595,0.46,0.155,1.0455,0.4565,0.24,0.3085,10,True,False,False
3674,3674,0.595,0.45,0.165,1.081,0.49,0.2525,0.279,12,True,False,False
3675,3675,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,10,False,False,True
3676,3676,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10,True,False,False
3677,3677,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11,False,False,True
3678,3678,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,10,True,False,False
3679,3679,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,False,False,True
3680,3680,0.61,0.495,0.165,1.0835,0.4525,0.273,0.317,9,True,False,False
3681,3681,0.615,0.47,0.175,1.242,0.5675,0.287,0.317,11,False,False,True
3682,3682,0.62,0.5,0.18,1.3915,0.726,0.2795,0.332,11,False,False,True
3683,3683,0.62,0.525,0.155,1.085,0.454,0.1965,0.35,10,False,False,True
3684,3684,0.62,0.47,0.155,0.966,0.447,0.171,0.284,11,False,True,False
3685,3685,0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10,False,False,True
3686,3686,0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,True,False,False
3687,3687,0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11,False,True,False
3688,3688,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,11,False,True,False
3689,3689,0.63,0.505,0.195,1.306,0.516,0.3305,0.375,9,True,False,False
3690,3690,0.64,0.5,0.175,1.273,0.5065,0.2925,0.405,13,False,False,True
3691,3691,0.645,0.51,0.19,1.4865,0.6445,0.296,0.425,12,False,False,True
3692,3692,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,False,False,True
3693,3693,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11,False,False,True
3694,3694,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10,False,False,True
3695,3695,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10,True,False,False
3696,3696,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,False,False,True
3697,3697,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,False,False,True
3698,3698,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10,True,False,False
3699,3699,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,False,False,True
3700,3700,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10,True,False,False
3701,3701,0.66,0.51,0.18,1.261,0.5,0.2335,0.339,10,False,False,True
3702,3702,0.665,0.54,0.195,1.764,0.8505,0.3615,0.47,11,True,False,False
3703,3703,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11,True,False,False
3704,3704,0.67,0.54,0.195,1.217,0.532,0.2735,0.3315,11,False,False,True
3705,3705,0.67,0.54,0.2,1.46,0.6435,0.328,0.4165,9,True,False,False
3706,3706,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,11,True,False,False
3707,3707,0.675,0.51,0.17,1.527,0.809,0.318,0.341,11,False,False,True
3708,3708,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,9,True,False,False
3709,3709,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10,False,False,True
3710,3710,0.685,0.535,0.175,1.432,0.637,0.247,0.46,11,False,False,True
3711,3711,0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,False,False,True
3712,3712,0.705,0.53,0.17,1.564,0.612,0.394,0.44,10,True,False,False
3713,3713,0.71,0.555,0.175,2.14,1.2455,0.3725,0.434,11,False,False,True
3714,3714,0.725,0.56,0.185,1.792,0.873,0.367,0.435,11,True,False,False
3715,3715,0.78,0.6,0.21,2.548,1.1945,0.5745,0.6745,11,False,False,True
3716,3716,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5,False,True,False
3717,3717,0.35,0.25,0.1,0.4015,0.1725,0.063,0.1255,7,False,True,False
3718,3718,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7,False,True,False
3719,3719,0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,False,True,False
3720,3720,0.38,0.32,0.115,0.6475,0.323,0.1325,0.164,7,True,False,False
3721,3721,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,9,False,False,True
3722,3722,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9,False,True,False
3723,3723,0.47,0.355,0.12,0.4915,0.1765,0.1125,0.1325,9,False,True,False
3724,3724,0.485,0.365,0.15,0.9145,0.4145,0.199,0.273,7,True,False,False
3725,3725,0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,False,False,True
3726,3726,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,False,True,False
3727,3727,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7,False,False,True
3728,3728,0.51,0.375,0.15,0.8415,0.3845,0.156,0.255,10,False,True,False
3729,3729,0.51,0.38,0.135,0.681,0.3435,0.142,0.17,9,False,False,True
3730,3730,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9,False,False,True
3731,3731,0.55,0.415,0.18,1.1655,0.502,0.301,0.311,9,True,False,False
3732,3732,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10,True,False,False
3733,3733,0.605,0.455,0.16,1.1215,0.533,0.273,0.271,10,False,False,True
3734,3734,0.615,0.505,0.165,1.167,0.4895,0.2955,0.345,10,False,False,True
3735,3735,0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,False,False,True
3736,3736,0.625,0.48,0.18,1.223,0.565,0.2975,0.3375,10,False,False,True
3737,3737,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,9,False,False,True
3738,3738,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9,True,False,False
3739,3739,0.65,0.525,0.165,1.238,0.647,0.2485,0.3005,9,True,False,False
3740,3740,0.65,0.5,0.17,1.4045,0.694,0.318,0.3235,11,True,False,False
3741,3741,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,12,True,False,False
3742,3742,0.695,0.525,0.205,1.8185,0.819,0.4025,0.4525,13,True,False,False
3743,3743,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,12,True,False,False
3744,3744,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5,False,True,False
3745,3745,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5,False,True,False
3746,3746,0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7,False,True,False
3747,3747,0.385,0.29,0.1,0.2575,0.1,0.061,0.086,6,False,True,False
3748,3748,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6,False,True,False
3749,3749,0.43,0.33,0.095,0.32,0.118,0.065,0.123,7,False,True,False
3750,3750,0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8,False,True,False
3751,3751,0.45,0.335,0.115,0.3935,0.195,0.071,0.11,7,False,True,False
3752,3752,0.475,0.355,0.135,0.4775,0.2145,0.09,0.1435,8,False,True,False
3753,3753,0.475,0.36,0.11,0.452,0.191,0.099,0.13,8,False,True,False
3754,3754,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8,False,True,False
3755,3755,0.51,0.395,0.105,0.5525,0.234,0.127,0.165,8,False,True,False
3756,3756,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9,False,True,False
3757,3757,0.52,0.41,0.14,0.699,0.3395,0.129,0.1945,10,False,True,False
3758,3758,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21,9,False,True,False
3759,3759,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,False,False,True
3760,3760,0.53,0.425,0.13,0.702,0.2975,0.1395,0.22,9,False,False,True
3761,3761,0.53,0.42,0.135,0.675,0.294,0.156,0.1825,10,False,False,True
3762,3762,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8,False,True,False
3763,3763,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11,False,True,False
3764,3764,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,10,False,True,False
3765,3765,0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9,False,True,False
3766,3766,0.555,0.44,0.14,0.846,0.346,0.1715,0.2735,10,True,False,False
3767,3767,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,False,False,True
3768,3768,0.56,0.465,0.145,0.8875,0.3345,0.22,0.2695,9,False,False,True
3769,3769,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,True,False,False
3770,3770,0.565,0.43,0.125,0.6545,0.2815,0.139,0.21,9,False,True,False
3771,3771,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10,False,True,False
3772,3772,0.575,0.465,0.12,1.0535,0.516,0.2185,0.235,9,False,False,True
3773,3773,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9,True,False,False
3774,3774,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255,9,False,True,False
3775,3775,0.58,0.45,0.155,0.8275,0.321,0.1975,0.2445,8,False,False,True
3776,3776,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13,True,False,False
3777,3777,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9,False,False,True
3778,3778,0.59,0.45,0.125,0.86,0.437,0.1515,0.245,9,False,True,False
3779,3779,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,10,False,False,True
3780,3780,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33,10,False,False,True
3781,3781,0.615,0.455,0.13,0.9685,0.49,0.182,0.2655,10,False,False,True
3782,3782,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,11,True,False,False
3783,3783,0.62,0.48,0.18,1.1305,0.5285,0.2655,0.306,12,False,True,False
3784,3784,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,False,False,True
3785,3785,0.625,0.495,0.155,1.177,0.5055,0.278,0.345,9,False,False,True
3786,3786,0.625,0.5,0.185,1.2425,0.5995,0.248,0.335,10,False,False,True
3787,3787,0.63,0.49,0.16,1.09,0.407,0.224,0.354,12,False,False,True
3788,3788,0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,True,False,False
3789,3789,0.645,0.51,0.155,1.129,0.5015,0.24,0.342,10,True,False,False
3790,3790,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39,10,True,False,False
3791,3791,0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,True,False,False
3792,3792,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,True,False,False
3793,3793,0.665,0.525,0.18,1.5785,0.678,0.229,0.456,14,True,False,False
3794,3794,0.67,0.52,0.175,1.4755,0.6275,0.379,0.374,10,False,False,True
3795,3795,0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,False,False,True
3796,3796,0.675,0.54,0.21,1.593,0.686,0.318,0.45,11,True,False,False
3797,3797,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13,False,False,True
3798,3798,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10,True,False,False
3799,3799,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11,True,False,False
3800,3800,0.74,0.58,0.205,2.381,0.8155,0.4695,0.488,12,False,False,True
3802,3802,0.305,0.23,0.075,0.1455,0.0595,0.0305,0.05,6,False,True,False
3803,3803,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7,False,True,False
3804,3804,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7,False,True,False
3805,3805,0.425,0.305,0.11,0.359,0.173,0.0875,0.0975,9,False,False,True
3806,3806,0.425,0.31,0.095,0.3505,0.1645,0.071,0.1,8,False,True,False
3807,3807,0.45,0.365,0.115,0.5885,0.318,0.121,0.1325,8,True,False,False
3808,3808,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,False,False,True
3809,3809,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8,True,False,False
3810,3810,0.525,0.4,0.125,0.5655,0.2435,0.119,0.175,8,False,True,False
3811,3811,0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,False,False,True
3812,3812,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12,True,False,False
3813,3813,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,False,True,False
3814,3814,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,False,True,False
3815,3815,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,False,True,False
3816,3816,0.465,0.355,0.12,0.5315,0.2725,0.097,0.1395,8,False,False,True
3817,3817,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,8,False,False,True
3818,3818,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9,False,False,True
3819,3819,0.57,0.45,0.14,0.9275,0.477,0.1605,0.2515,8,False,False,True
3820,3820,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735,10,False,False,True
3821,3821,0.595,0.46,0.155,1.03,0.4275,0.207,0.3305,10,False,False,True
3822,3822,0.605,0.48,0.175,1.1685,0.4815,0.2305,0.356,9,True,False,False
3823,3823,0.615,0.455,0.135,1.059,0.4735,0.263,0.274,9,True,False,False
3824,3824,0.62,0.46,0.17,1.127,0.535,0.2635,0.296,7,False,False,True
3825,3825,0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,False,False,True
3826,3826,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10,True,False,False
3827,3827,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,11,False,False,True
3828,3828,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,11,False,False,True
3829,3829,0.71,0.555,0.17,1.47,0.5375,0.38,0.431,12,True,False,False
3830,3830,0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14,False,False,True
3831,3831,0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,True,False,False
3832,3832,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,14,True,False,False
3833,3833,0.535,0.41,0.15,0.8105,0.345,0.187,0.24,11,False,False,True
3834,3834,0.335,0.26,0.075,0.22,0.0855,0.04,0.085,6,False,False,True
3835,3835,0.425,0.35,0.1,0.4425,0.175,0.0755,0.175,7,True,False,False
3836,3836,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9,False,False,True
3838,3838,0.335,0.25,0.095,0.185,0.0795,0.0495,0.055,8,False,True,False
3839,3839,0.52,0.425,0.125,0.79,0.372,0.205,0.19,8,False,False,True
3840,3840,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,9,True,False,False
3841,3841,0.5,0.42,0.125,0.62,0.255,0.15,0.205,11,False,False,True
3842,3842,0.615,0.475,0.145,0.9525,0.3915,0.195,0.32,9,True,False,False
3843,3843,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16,False,False,True
3844,3844,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,False,False,True
3845,3845,0.455,0.35,0.105,0.416,0.1625,0.097,0.145,11,False,False,True
3846,3846,0.37,0.275,0.085,0.2045,0.096,0.056,0.08,6,False,True,False
3847,3847,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9,False,False,True
3848,3848,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,True,False,False
3849,3849,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6,False,False,True
3850,3850,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7,True,False,False
3851,3851,0.56,0.44,0.13,0.8255,0.2425,0.202,0.285,10,False,False,True
3852,3852,0.55,0.41,0.15,0.785,0.282,0.186,0.275,12,False,False,True
3853,3853,0.57,0.465,0.155,0.9685,0.446,0.261,0.255,9,True,False,False
3854,3854,0.485,0.4,0.155,0.731,0.236,0.183,0.255,11,True,False,False
3855,3855,0.41,0.335,0.115,0.4405,0.19,0.085,0.135,8,False,False,True
3856,3856,0.335,0.255,0.085,0.1785,0.071,0.0405,0.055,9,False,True,False
3857,3857,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,False,False,True
3858,3858,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12,True,False,False
3859,3859,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9,True,False,False
3860,3860,0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,True,False,False
3861,3861,0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,True,False,False
3862,3862,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,False,False,True
3864,3864,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05,5,False,True,False
3866,3866,0.525,0.43,0.165,0.717,0.289,0.1745,0.195,10,True,False,False
3867,3867,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15,True,False,False
3868,3868,0.44,0.34,0.135,0.3975,0.1505,0.0945,0.135,8,True,False,False
3869,3869,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9,True,False,False
3870,3870,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,15,False,False,True
3871,3871,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12,True,False,False
3872,3872,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9,True,False,False
3873,3873,0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,False,True,False
3874,3874,0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,True,False,False
3875,3875,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9,False,False,True
3876,3876,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16,False,False,True
